Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2024-11-25,2024-12-30,SHORT,Trend,0.898336,0.886684,151188.29,1761.72,1.99,35,886.15,15.12,3.02,Target
2025-06-30,2025-07-15,SHORT,Trend,0.864105,0.871571,122196.08,-912.32,-1.01,15,903.77,12.22,2.44,Stop
2025-09-29,2025-10-02,SHORT,Trend,0.864343,0.872697,107992.26,-902.2,-1.01,3,894.65,10.8,2.16,Stop
2025-10-02,2025-10-07,SHORT,Trend,0.869224,0.877128,113054.12,-893.54,-1.01,5,885.62,11.31,2.26,Stop
2025-12-05,2025-12-23,SHORT,Trend,0.865209,0.872366,123693.06,-885.35,-1.01,18,876.69,12.37,2.47,Stop
2025-12-23,2026-01-06,SHORT,Trend,0.868561,0.874379,150983.38,-878.4,-1.01,14,867.83,15.1,3.02,Stop
2026-01-22,2026-02-26,SHORT,Trend,0.854772,0.840247,117715.52,1709.86,1.99,35,859.05,11.77,2.35,Target
2026-02-26,2026-03-05,SHORT,Trend,0.845404,0.831319,123797.92,1743.63,1.99,7,876.15,12.38,2.48,Target
2026-03-05,2026-03-09,SHORT,Trend,0.831898,0.838108,145545.36,-903.77,-1.01,4,893.59,14.55,2.91,Stop
2026-03-09,2026-03-10,SHORT,Trend,0.836427,0.843097,134019.72,-893.93,-1.01,1,884.55,13.4,2.68,Stop
2026-03-10,2026-03-13,SHORT,Trend,0.839274,0.84587,134189.63,-885.0,-1.01,3,875.61,13.42,2.68,Stop
2026-03-13,2026-03-16,SHORT,Trend,0.842108,0.848838,130142.53,-875.87,-1.01,3,866.76,13.01,2.6,Stop
