Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-02-19,1.3321091735574009,1.333123342941953,1.3321030806908678,1.3331172500754198,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-20,1.3331172500754198,1.3363531928541983,1.3305930022271533,1.333828945005932,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-21,1.333828945005932,1.336041099361385,1.3252828827413208,1.3274950370967735,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-22,1.3274950370967735,1.337178792716633,1.3266775370026866,1.336361292622546,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-23,1.336361292622546,1.3378656056838705,1.330417699788517,1.3319220128498417,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-26,1.3319220128498417,1.3355201699047772,1.331200402303963,1.3347985593588985,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-27,1.3347985593588985,1.335766301136916,1.3245732468310192,1.3255409886090366,0,0,0.0,100000.0,100000.0,,,HOLD
2018-02-28,1.3255409886090366,1.3307930807917838,1.3242060433658864,1.3294581355486337,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-01,1.3294581355486337,1.3316913062653768,1.319672067067115,1.321905237783858,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-02,1.321905237783858,1.322388438977104,1.3146974051990166,1.3151806063922626,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-05,1.3151806063922626,1.3181345069535708,1.3146258905321924,1.3175797910935003,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-06,1.3175797910935003,1.3196722995750982,1.315204746413708,1.3172972548953057,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-07,1.3172972548953057,1.318595977624842,1.3139056192471092,1.3152043419766457,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-08,1.3152043419766457,1.3164837254229311,1.312408308428019,1.3136876918743046,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-09,1.3136876918743046,1.3163863794726829,1.3116491700824302,1.3143478576808083,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-12,1.3143478576808083,1.316159603290027,1.3128662685458232,1.3146780141550418,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-13,1.3146780141550418,1.316113178503228,1.313616104494305,1.3150512688424911,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-14,1.3150512688424911,1.3175375134526703,1.3088434476465476,1.3113296922567266,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-15,1.3113296922567266,1.3127632109819365,1.3075961512428813,1.3090296699680912,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-16,1.3090296699680912,1.3129862512311663,1.307665374592677,1.3116219558557525,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-19,1.3116219558557525,1.31300417888045,1.304945968162921,1.3063281911876188,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-20,1.3063281911876188,1.3117167249850312,1.3040160608013542,1.309404594598767,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-21,1.309404594598767,1.3138871257249134,1.3071407160469388,1.3116232471730855,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-22,1.3116232471730855,1.311678138102561,1.308579723556797,1.3086346144862726,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-23,1.3086346144862726,1.3149483166737008,1.3077261713192665,1.3140398735066947,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-26,1.3140398735066947,1.3156366596037772,1.31090258626093,1.3124993723580125,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-27,1.3124993723580125,1.3135270305540765,1.3015984456158185,1.3026261038118825,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-28,1.3026261038118825,1.3040274955491002,1.297886299141099,1.299287690878317,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-29,1.299287690878317,1.304566721887365,1.2975093571988154,1.3027883882078637,0,0,0.0,100000.0,100000.0,,,HOLD
2018-03-30,1.3027883882078637,1.3061887658466502,1.302107817699537,1.305508195338324,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-02,1.305508195338324,1.3068786734534308,1.3047027021271211,1.3060731802422278,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-03,1.3060731802422278,1.3069500550702695,1.3019512243192533,1.302828099147295,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-04,1.302828099147295,1.3042422758724996,1.295735660858457,1.2971498375836616,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-05,1.2971498375836616,1.2994013350126117,1.2900365166805592,1.292288014109509,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-06,1.292288014109509,1.293073869087988,1.2804317288900522,1.2812175838685311,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-09,1.2812175838685311,1.2991037845683795,1.2792655189575337,1.2971517196573823,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-10,1.2971517196573823,1.2991341200936897,1.2958814587392615,1.297863859175569,0,0,0.0,100000.0,100000.0,,,HOLD
2018-04-11,1.297863859175569,1.3004924277762178,1.2969728235156273,1.299601392116276,-1,-1,114851.44,100000.0,99790.68,1.309078,1.27518,SELL
2018-04-12,1.299601392116276,1.3037767245495706,1.2984756152955033,1.3026509477287975,-1,-1,114851.44,100000.0,99440.43,1.309078,1.27518,HOLD
2018-04-13,1.3026509477287975,1.306851083683925,1.3004300176530263,1.304630153608154,-1,-1,114851.44,100000.0,99213.12,1.309078,1.27518,HOLD
2018-04-16,1.304630153608154,1.3058615717248965,1.3025432079541706,1.3037746260709129,-1,-1,114851.44,100000.0,99311.38,1.309078,1.27518,HOLD
2018-04-17,1.3037746260709129,1.3039274688816376,1.302635496826809,1.3027883396375337,-1,-1,114851.44,100000.0,99424.65,1.309078,1.27518,HOLD
2018-04-18,1.3027883396375337,1.3105780952737291,1.3015740179230268,1.3093637735592225,-1,-1,128041.42,98692.46,97839.65,1.312744,1.282621,SELL
2018-04-19,1.3093637735592225,1.3209561889756904,1.306153272765311,1.317745688181779,0,0,0.0,97395.91,97395.91,,,STOP
2018-04-20,1.317745688181779,1.3189907598708253,1.3136619036323762,1.3149069753214224,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-23,1.3149069753214224,1.3174831452442888,1.3139474246041671,1.3165235945270335,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-24,1.3165235945270335,1.317900476794106,1.3152093077883464,1.316586190055419,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-25,1.316586190055419,1.3183009228187783,1.3128642607631638,1.3145789935265233,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-26,1.3145789935265233,1.3310298982589777,1.3125758124979938,1.3290267172304482,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-27,1.3290267172304482,1.3342811196473732,1.3278326454998084,1.3330870479167334,0,0,0.0,97395.91,97395.91,,,HOLD
2018-04-30,1.3330870479167334,1.3369888953203306,1.3313497061485744,1.3352515535521716,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-01,1.3352515535521716,1.3483004772474594,1.3333603808699108,1.3464093045651986,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-02,1.3464093045651986,1.3479199046262131,1.3381151036938657,1.3396257037548802,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-03,1.3396257037548802,1.3404155574657244,1.335994249523935,1.3367841032347791,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-04,1.3367841032347791,1.3394240941006574,1.3348002333063365,1.3374402241722148,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-07,1.3374402241722148,1.3404265575963443,1.3363380148916533,1.339324348315783,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-08,1.339324348315783,1.34068168039446,1.329821259775446,1.3311785918541228,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-09,1.3311785918541228,1.3317144280781457,1.328851555422654,1.3293873916466767,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-10,1.3293873916466767,1.3313696863777271,1.3245458258986875,1.326528120629738,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-11,1.326528120629738,1.3287679817789646,1.3239396391079468,1.3261795002571737,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-14,1.3261795002571737,1.3352768786914135,1.3253424698467309,1.3344398482809707,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-15,1.3344398482809707,1.3398045114134844,1.331976977008117,1.3373416401406306,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-16,1.3373416401406306,1.3393519983144893,1.3252867677233262,1.3272971258971848,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-17,1.3272971258971848,1.328743851712728,1.322079323530371,1.323526049345914,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-18,1.323526049345914,1.3250355194600476,1.3198181850464934,1.321327655160627,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-21,1.321327655160627,1.3221572695627777,1.3162416845984473,1.3170712990005975,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-22,1.3170712990005975,1.3176496283686865,1.311579034174654,1.3121573635427426,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-23,1.3121573635427426,1.3141566880803028,1.3109671067676385,1.3129664313051987,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-24,1.3129664313051987,1.317231337741358,1.312590653198064,1.3168555596342233,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-25,1.3168555596342233,1.3173399848578553,1.310580065888867,1.3110644911124991,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-28,1.3110644911124991,1.3123916959021933,1.303720948148226,1.30504815293792,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-29,1.30504815293792,1.306540641222158,1.2983111866275536,1.2998036749117914,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-30,1.2998036749117914,1.3010537504773372,1.2974257817516472,1.298675857317193,0,0,0.0,97395.91,97395.91,,,HOLD
2018-05-31,1.298675857317193,1.299426229064797,1.296556396708784,1.297306768456388,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-01,1.297306768456388,1.2997454903188717,1.296067201698707,1.2985059235611909,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-04,1.2985059235611909,1.2998827145721132,1.29617727499905,1.2975540660099727,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-05,1.2975540660099727,1.3035545358778262,1.2963564605454532,1.3023569304133067,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-06,1.3023569304133067,1.303643467675094,1.2966729831740091,1.2979595204357963,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-07,1.2979595204357963,1.2991900918489576,1.2905532236281605,1.2917837950413218,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-08,1.2917837950413218,1.2943916980174894,1.286692114047303,1.289300017023471,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-11,1.289300017023471,1.2948018919303634,1.2860575395623772,1.2915594144692697,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-12,1.2915594144692697,1.2925051664069698,1.2859229390743334,1.2868686910120335,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-13,1.2868686910120335,1.288632771801032,1.2853757232009022,1.287139803989901,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-14,1.287139803989901,1.2877727105820058,1.2818534200802802,1.2824863266723854,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-15,1.2824863266723854,1.2877691261321311,1.2811561499432744,1.2864389494030202,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-18,1.2864389494030202,1.2891925944892284,1.2863528732145382,1.2891065183007464,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-19,1.2891065183007464,1.2952871753443396,1.2880020439060398,1.294182700949633,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-20,1.294182700949633,1.2980341269983675,1.293531057266713,1.2973824833154477,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-21,1.2973824833154477,1.2985723201484949,1.2969678442634769,1.298157681096524,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-22,1.298157681096524,1.3098752177616455,1.297852275805604,1.309569812470726,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-25,1.309569812470726,1.3200367223190097,1.3071560949103278,1.3176230047586113,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-26,1.3176230047586113,1.3177941431769948,1.3131777203106323,1.313348858729016,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-27,1.313348858729016,1.3147141483369338,1.3089432740660591,1.310308563673977,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-28,1.310308563673977,1.310593573665067,1.303552770386326,1.3038377803774155,0,0,0.0,97395.91,97395.91,,,HOLD
2018-06-29,1.3038377803774155,1.3040358280241318,1.3038046570757038,1.30400270472242,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-02,1.30400270472242,1.3171653269278798,1.3026247143157328,1.3157873365211927,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-03,1.3157873365211927,1.3215849759050051,1.313747007593191,1.3195446469770036,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-04,1.3195446469770036,1.3216636384406364,1.310366251702998,1.3124852431666307,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-05,1.3124852431666307,1.3219915187575373,1.311012711377339,1.3205189869682457,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-06,1.3205189869682457,1.321274771438165,1.3131903958683666,1.313946180338286,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-09,1.313946180338286,1.3149049565225002,1.3079902828736256,1.30894905905784,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-10,1.30894905905784,1.311700331777684,1.3071550782503785,1.3099063509702225,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-11,1.3099063509702225,1.3145396319006375,1.308566588034927,1.3131998689653426,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-12,1.3131998689653426,1.3156926644613656,1.3124527563190589,1.314945551815082,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-13,1.314945551815082,1.3211222339814683,1.3143359272104278,1.3205126093768145,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-16,1.3205126093768145,1.3240851337498352,1.3183529213614928,1.3219254457345138,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-17,1.3219254457345138,1.3261418134446423,1.3207769198746349,1.3249932875847634,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-18,1.3249932875847634,1.325940624986114,1.320157759569672,1.3211050969710223,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-19,1.3211050969710223,1.3221492667079626,1.3103932543809171,1.3114374241178572,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-20,1.3114374241178572,1.3148257941560642,1.3093124022822775,1.3127007723204844,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-23,1.3127007723204844,1.3146910942539802,1.307647802259539,1.3096381241930348,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-24,1.3096381241930348,1.3101562513947165,1.306176301702048,1.3066944289037297,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-25,1.3066944289037297,1.314091832168526,1.306012175030456,1.3134095782952522,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-26,1.3134095782952522,1.3152296797079632,1.31080799699984,1.3126280984125511,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-27,1.3126280984125511,1.32713279570983,1.309663527966439,1.324168225263718,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-30,1.324168225263718,1.3257346441341402,1.31730809979679,1.3188745186672122,0,0,0.0,97395.91,97395.91,,,HOLD
2018-07-31,1.3188745186672122,1.3200473809297917,1.317273888511711,1.3184467507742903,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-01,1.3184467507742903,1.3218338109818497,1.317502506649383,1.3208895668569425,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-02,1.3208895668569425,1.3253771000369323,1.319480453889854,1.3239679870698444,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-03,1.3239679870698444,1.324409936826722,1.3233857618972695,1.323827711654147,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-06,1.323827711654147,1.3261169169399372,1.3182896563136035,1.320578861599394,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-07,1.320578861599394,1.326438136598707,1.319942251407458,1.325801526406771,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-08,1.325801526406771,1.326991355408207,1.3194990185378852,1.3206888475393208,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-09,1.3206888475393208,1.3221716571587891,1.3121953993338642,1.3136782089533323,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-10,1.3136782089533323,1.3161366122061144,1.3097862207325457,1.3122446239853276,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-13,1.3122446239853276,1.313933992712884,1.3065445500431547,1.308233918770711,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-14,1.308233918770711,1.3094486429508836,1.307223056645052,1.3084377808252246,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-15,1.3084377808252246,1.3138726100392553,1.3077755880159874,1.313210417230018,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-16,1.313210417230018,1.314245319993612,1.3118573837387173,1.3128922865023112,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-17,1.3128922865023112,1.3145377195596946,1.3080684148310449,1.3097138478884285,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-20,1.3097138478884285,1.3116734076862362,1.3029228442903154,1.3048824040881233,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-21,1.3048824040881233,1.306209604458129,1.2912755855621405,1.292602785932146,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-22,1.292602785932146,1.2974437308655842,1.2920344153361858,1.296875360269624,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-23,1.296875360269624,1.298938088241722,1.2953114334381788,1.297374161410277,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-24,1.297374161410277,1.3099050264050904,1.2954935265026544,1.308024391497468,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-27,1.308024391497468,1.3129353910396857,1.3078089194940556,1.3127199190362735,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-28,1.3127199190362735,1.313331352915731,1.3124723449083695,1.3130837787878271,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-29,1.3130837787878271,1.3132833764592022,1.3094315822676426,1.3096311799390177,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-30,1.3096311799390177,1.311432366967498,1.30904293919262,1.3108441262211006,0,0,0.0,97395.91,97395.91,,,HOLD
2018-08-31,1.3108441262211006,1.3117786033772962,1.3042452975820271,1.3051797747382228,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-03,1.3051797747382228,1.3122635120997457,1.3028255521468275,1.3099092895083504,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-04,1.3099092895083504,1.3114668714609947,1.307838927320313,1.3093965092729574,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-05,1.3093965092729574,1.313246297003551,1.3081620350080847,1.3120118227386783,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-06,1.3120118227386783,1.3177586967524997,1.3096970300234756,1.315443904037297,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-07,1.315443904037297,1.323722210699207,1.31308106401703,1.3213593706789402,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-10,1.3213593706789402,1.3224159649008735,1.320359073302687,1.3214156675246205,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-11,1.3214156675246205,1.3278777034131892,1.32041005007785,1.3268720859664187,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-12,1.3268720859664187,1.3311210727122245,1.3246424372667889,1.3288914240125946,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-13,1.3288914240125946,1.3307265252084184,1.318500281971594,1.3203353831674178,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-14,1.3203353831674178,1.325200595511064,1.3188172144852517,1.3236824268288976,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-17,1.3236824268288976,1.3262269503843398,1.323438230344082,1.325982753899524,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-18,1.325982753899524,1.3264903822887977,1.3217338097130682,1.3222414381023415,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-19,1.3222414381023415,1.3232251033306526,1.3189927704349391,1.3199764356632502,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-20,1.3199764356632502,1.3212873221950088,1.31297027066811,1.3142811571998687,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-21,1.3142811571998687,1.3162771164953286,1.309337692750063,1.311333652045523,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-24,1.311333652045523,1.311927145617117,1.305391246024317,1.3059847395959117,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-25,1.3059847395959117,1.3098498505773457,1.3051501369196996,1.3090152479011334,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-26,1.3090152479011334,1.31069540211436,1.2950642310562348,1.2967443852694611,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-27,1.2967443852694611,1.306601984009812,1.2951045344431111,1.3049621331834618,0,0,0.0,97395.91,97395.91,,,HOLD
2018-09-28,1.3049621331834618,1.3061954140625125,1.294960124285354,1.2961934051644044,0,0,0.0,97395.91,97395.91,,,HOLD
2018-10-01,1.2961934051644044,1.3031163297160078,1.2944431844386606,1.301366108990264,0,0,0.0,97395.91,97395.91,,,HOLD
2018-10-02,1.301366108990264,1.30390903139186,1.2907356777397778,1.293278600141374,0,0,0.0,97395.91,97395.91,,,HOLD
2018-10-03,1.293278600141374,1.3008558636908478,1.29316560927205,1.300742872821524,0,0,0.0,97395.91,97395.91,,,HOLD
2018-10-04,1.300742872821524,1.3037242251769032,1.2994935950190332,1.3024749473744124,-1,-1,107094.58,97395.91,97201.31,1.312487,1.277001,SELL
2018-10-05,1.3024749473744124,1.3062748837855558,1.3006683640939125,1.304468300505056,-1,-1,107094.58,97395.91,96987.83,1.312487,1.277001,HOLD
2018-10-08,1.304468300505056,1.306800202952244,1.302511184355453,1.304843086802641,-1,-1,107094.58,97395.91,96947.69,1.312487,1.277001,HOLD
2018-10-09,1.304843086802641,1.305958450858704,1.2958810217223116,1.2969963857783746,-1,-1,107094.58,97395.91,97788.03,1.312487,1.277001,HOLD
2018-10-10,1.2969963857783746,1.299839839915418,1.2960800135151809,1.298923467652224,-1,-1,107094.58,97395.91,97581.65,1.312487,1.277001,HOLD
2018-10-11,1.298923467652224,1.3014532232876137,1.2942634292517143,1.2967931848871035,-1,-1,107094.58,97395.91,97809.79,1.312487,1.277001,HOLD
2018-10-12,1.2967931848871035,1.3005796099553053,1.295464493674342,1.2992509187425436,-1,-1,107094.58,97395.91,97546.58,1.312487,1.277001,HOLD
