Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2021-12-30,2022-01-14,SHORT,Breakout,0.611001,0.598843,175508.29,2133.83,1.98,15,1076.57,31.59,3.51,Target
2022-01-14,2022-01-31,SHORT,Breakout,0.599822,0.590274,227369.97,2170.8,1.98,17,1097.9,40.93,4.55,Target
2022-01-31,2022-02-09,SHORT,Breakout,0.591329,0.595915,250137.2,-1147.13,-1.02,9,1119.61,45.02,5.0,Stop
2022-02-09,2022-02-10,SHORT,Breakout,0.594917,0.598738,298636.55,-1140.99,-1.03,1,1108.14,53.75,5.97,Stop
2022-02-10,2022-02-11,SHORT,Breakout,0.593036,0.597354,260593.66,-1125.4,-1.03,1,1096.73,46.91,5.21,Stop
2022-05-17,2022-05-20,LONG,Breakout,0.61195,0.606598,207083.2,-1108.26,-1.02,3,1085.48,37.27,4.14,Stop
2022-05-20,2022-05-23,LONG,Breakout,0.608444,0.602859,196242.39,-1095.98,-1.02,3,1074.39,35.32,3.92,Stop
2022-05-23,2022-06-14,LONG,Breakout,0.604359,0.598959,201049.74,-1085.55,-1.02,22,1063.43,36.19,4.02,Stop
2022-09-26,2022-09-29,SHORT,Breakout,0.586095,0.575674,199912.41,2083.17,1.98,3,1052.58,35.98,4.0,Target
2022-09-29,2022-10-10,SHORT,Breakout,0.577743,0.566723,192884.69,2125.6,1.98,11,1073.41,34.72,3.86,Target
2022-10-10,2022-11-07,SHORT,Breakout,0.567172,0.572177,223629.06,-1119.27,-1.02,28,1094.67,40.25,4.47,Stop
2023-01-19,2023-01-24,LONG,Breakout,0.587132,0.581969,214400.02,-1107.06,-1.02,5,1083.47,38.59,4.29,Stop
2023-01-24,2023-02-21,LONG,Breakout,0.583114,0.577889,209675.44,-1095.47,-1.02,28,1072.4,37.74,4.19,Stop
2023-03-01,2023-03-06,SHORT,Breakout,0.569494,0.57431,225559.41,-1086.26,-1.02,5,1061.45,40.6,4.51,Stop
2023-03-06,2023-03-09,SHORT,Breakout,0.573203,0.577927,227693.13,-1075.63,-1.02,3,1050.59,40.98,4.55,Stop
2023-06-06,2023-06-21,SHORT,Breakout,0.554959,0.560089,207158.93,-1062.62,-1.02,15,1039.83,37.29,4.14,Stop
2024-03-20,2024-04-05,SHORT,Breakout,0.547143,0.553004,178971.05,-1048.89,-1.02,16,1029.2,32.21,3.58,Stop
2024-04-05,2024-04-16,SHORT,Breakout,0.551956,0.543691,243262.86,2010.67,1.97,11,1018.71,43.79,4.87,Target
2024-04-16,2024-05-08,SHORT,Breakout,0.546867,0.551508,229267.08,-1064.04,-1.02,22,1038.82,41.27,4.59,Stop
2024-06-13,2024-06-14,SHORT,Breakout,0.538597,0.543609,209741.91,-1051.25,-1.02,1,1028.18,37.75,4.19,Stop
2024-06-14,2024-07-01,SHORT,Breakout,0.539721,0.54495,198786.95,-1039.53,-1.02,17,1017.67,35.78,3.98,Stop
2024-07-31,2024-09-05,SHORT,Breakout,0.538085,0.527751,192896.59,1993.33,1.98,36,1007.27,34.72,3.86,Target
2024-09-05,2024-09-11,SHORT,Breakout,0.529614,0.533339,284154.7,-1058.46,-1.03,6,1027.21,51.15,5.68,Stop
2025-01-22,2025-03-18,LONG,Breakout,0.548963,0.544278,222234.67,-1041.07,-1.02,55,1016.62,40.0,4.44,Stop
2025-03-25,2025-03-26,SHORT,Breakout,0.53742,0.542369,207932.5,-1029.08,-1.02,1,1006.21,37.43,4.16,Stop
2025-03-26,2025-05-19,SHORT,Breakout,0.540546,0.530776,201602.4,1969.66,1.98,54,995.92,36.29,4.03,Target
2025-06-09,2025-06-26,LONG,Breakout,0.544599,0.539985,225483.05,-1040.42,-1.02,17,1015.62,40.59,4.51,Stop
2025-07-29,2025-08-05,LONG,Breakout,0.555693,0.55047,196601.28,-1026.84,-1.02,7,1005.21,35.39,3.93,Stop
2025-08-05,2025-08-06,LONG,Breakout,0.555134,0.549764,189176.38,-1015.75,-1.02,1,994.94,34.05,3.78,Stop
2025-09-10,2025-09-16,LONG,Breakout,0.588143,0.582622,182004.97,-1004.81,-1.02,6,984.79,32.76,3.64,Stop
2025-09-16,2025-09-17,LONG,Breakout,0.583538,0.577899,176297.89,-994.13,-1.02,1,974.74,31.73,3.53,Stop
2025-09-17,2025-10-14,LONG,Breakout,0.578869,0.573409,180311.23,-984.63,-1.02,27,964.8,32.46,3.61,Stop
2025-11-13,2025-11-25,LONG,Breakout,0.587687,0.582232,178666.08,-974.6,-1.02,12,954.95,32.16,3.57,Stop
2025-11-25,2026-02-05,LONG,Breakout,0.584437,0.578498,162170.7,-963.04,-1.02,72,945.2,29.19,3.24,Stop
