Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2021-10-11,2021-10-28,SHORT,Breakout,0.644785,0.650858,161031.81,-977.94,-1.01,17,965.87,17.71,3.22,Stop
2021-12-21,2021-12-31,LONG,Breakout,0.663048,0.673974,173824.14,1899.14,1.99,10,956.09,19.12,3.48,Target
2021-12-31,2022-01-18,LONG,Breakout,0.672262,0.667111,192120.65,-989.49,-1.01,18,975.08,21.13,3.84,Stop
2022-03-29,2022-04-01,LONG,Breakout,0.708032,0.701889,159045.59,-977.11,-1.01,3,965.18,17.5,3.18,Stop
2022-04-01,2022-04-04,LONG,Breakout,0.707877,0.70145,150410.9,-966.69,-1.01,3,955.41,16.55,3.01,Stop
2022-04-04,2022-04-15,LONG,Breakout,0.701269,0.714016,147517.19,1880.43,1.99,11,945.75,16.23,2.95,Target
2022-04-15,2022-05-03,LONG,Breakout,0.710702,0.704934,169416.06,-977.26,-1.01,18,964.55,18.64,3.39,Stop
2022-06-10,2022-06-13,SHORT,Breakout,0.685555,0.691735,156394.15,-966.51,-1.01,3,954.78,17.2,3.13,Stop
2022-06-13,2022-06-22,SHORT,Breakout,0.687124,0.674395,147624.23,1879.15,1.99,9,945.11,16.24,2.95,Target
2022-06-22,2022-06-24,SHORT,Breakout,0.676606,0.664078,152958.47,1916.34,1.99,2,963.9,16.83,3.06,Target
2022-06-24,2022-07-01,SHORT,Breakout,0.668453,0.655125,146692.65,1955.13,1.99,7,983.07,16.14,2.93,Target
2022-07-01,2022-07-29,SHORT,Breakout,0.656,0.662447,157351.39,-1014.42,-1.01,28,1002.62,17.31,3.15,Stop
2022-07-29,2022-08-01,SHORT,Breakout,0.658209,0.662571,231484.07,-1009.84,-1.02,3,992.47,25.46,4.63,Stop
2023-02-06,2023-02-14,LONG,Breakout,0.715546,0.709521,165116.78,-994.76,-1.01,8,982.38,18.16,3.3,Stop
2023-02-14,2023-02-15,LONG,Breakout,0.712696,0.707283,182193.91,-986.09,-1.01,1,972.43,20.04,3.64,Stop
2023-03-30,2023-04-11,LONG,Breakout,0.725449,0.719064,152537.92,-974.01,-1.01,12,962.57,16.78,3.05,Stop
2023-04-11,2023-04-14,LONG,Breakout,0.720723,0.730975,184535.25,1891.81,1.99,3,952.83,20.3,3.69,Target
2023-04-14,2023-07-12,LONG,Breakout,0.724437,0.718382,162515.74,-983.93,-1.01,89,971.75,17.88,3.25,Stop
2023-08-17,2023-09-07,SHORT,Breakout,0.707266,0.712329,192861.25,-976.37,-1.02,21,961.91,21.21,3.86,Stop
2023-09-14,2023-09-26,LONG,Breakout,0.717547,0.712276,183236.18,-965.88,-1.01,12,952.14,20.16,3.66,Stop
2023-09-26,2023-10-26,LONG,Breakout,0.713273,0.724916,160858.07,1872.9,1.99,30,942.48,17.69,3.22,Target
2023-10-30,2023-11-02,LONG,Breakout,0.73454,0.746325,162092.45,1910.27,1.99,3,961.21,17.83,3.24,Target
2023-11-02,2023-11-30,LONG,Breakout,0.745896,0.739216,148415.44,-991.45,-1.01,28,980.32,16.33,2.97,Stop
2024-04-01,2024-05-02,LONG,Breakout,0.752878,0.746619,156916.01,-982.17,-1.01,31,970.4,17.26,3.14,Stop
2024-05-20,2024-05-28,SHORT,Breakout,0.729371,0.734995,173096.56,-973.56,-1.01,8,960.58,19.04,3.46,Stop
2024-05-28,2024-05-29,SHORT,Breakout,0.728541,0.734446,163075.98,-963.07,-1.01,1,950.84,17.94,3.26,Stop
2024-05-29,2024-06-05,SHORT,Breakout,0.736581,0.724798,158747.69,1870.52,1.99,7,941.21,17.46,3.17,Target
2024-06-07,2024-06-21,SHORT,Breakout,0.716032,0.722691,145776.63,-970.85,-1.01,14,959.92,16.04,2.92,Stop
2024-06-21,2024-06-25,SHORT,Breakout,0.717757,0.724287,147190.84,-961.25,-1.01,4,950.21,16.19,2.94,Stop
2024-11-05,2024-11-06,LONG,Breakout,0.765552,0.758557,135918.2,-950.79,-1.01,1,940.6,14.95,2.72,Stop
2024-11-06,2024-11-07,LONG,Breakout,0.759346,0.752364,134789.44,-941.2,-1.01,1,931.09,14.83,2.7,Stop
2024-11-07,2024-11-08,LONG,Breakout,0.754413,0.747213,129356.88,-931.38,-1.01,1,921.68,14.23,2.59,Stop
2025-02-04,2025-02-14,LONG,Breakout,0.7747,0.788401,132449.68,1814.79,1.99,10,912.36,14.57,2.65,Target
2025-02-14,2025-02-20,LONG,Breakout,0.781484,0.79627,125226.67,1851.63,1.99,6,930.51,13.77,2.5,Target
2025-02-20,2025-03-11,LONG,Breakout,0.795617,0.810786,124509.62,1888.72,1.99,19,949.03,13.7,2.49,Target
2025-03-11,2025-03-26,LONG,Breakout,0.805821,0.798696,137305.17,-978.21,-1.01,15,967.91,15.1,2.75,Stop
2025-03-26,2025-03-27,LONG,Breakout,0.806115,0.798424,125809.5,-967.57,-1.01,1,958.13,13.84,2.52,Stop
2025-04-01,2025-05-05,SHORT,Breakout,0.792095,0.77737,128166.66,1887.3,1.99,34,948.46,14.1,2.56,Target
2025-12-19,2025-12-26,SHORT,Breakout,0.830397,0.837809,131829.15,-977.22,-1.01,7,967.33,14.5,2.64,Stop
2025-12-26,2026-01-16,SHORT,Breakout,0.835887,0.820284,122158.84,1905.95,1.99,21,957.56,13.44,2.44,Target
2026-01-29,2026-01-30,SHORT,Breakout,0.816333,0.823681,134291.1,-986.69,-1.01,1,976.62,14.77,2.69,Stop
2026-01-30,2026-02-02,SHORT,Breakout,0.820846,0.82852,127210.72,-976.29,-1.01,3,966.75,13.99,2.54,Stop
2026-02-02,2026-02-05,SHORT,Breakout,0.825272,0.832842,127692.64,-966.56,-1.01,3,956.99,14.05,2.55,Stop
2026-03-18,2026-04-09,LONG,Breakout,0.868233,0.873679,110243.46,600.35,0.63,22,947.32,12.13,2.2,EndOfTest
