Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2019-12-18,2019-12-27,SHORT,Trend,0.754394,0.760557,125806.88,-775.32,-0.76,9,1013.56,21.68,3.34,Stop
2019-12-27,2020-01-06,SHORT,Trend,0.757868,0.764532,115852.33,-772.12,-0.77,10,1005.81,19.87,3.06,Stop
2020-04-09,2020-05-13,SHORT,Trend,0.759066,0.745646,112201.05,1505.69,1.51,34,998.08,19.22,2.96,Target
2020-05-13,2020-05-15,SHORT,Trend,0.750782,0.737335,112427.66,1511.74,1.49,2,1013.14,19.47,2.99,Target
2020-05-15,2020-06-08,SHORT,Trend,0.7421,0.728647,112729.9,1516.56,1.47,24,1028.26,19.75,3.04,Target
2020-06-08,2020-06-17,SHORT,Trend,0.73398,0.739503,140827.81,-777.82,-0.75,9,1043.42,24.94,3.84,Stop
2020-06-17,2020-06-24,SHORT,Trend,0.738636,0.744507,132201.17,-776.2,-0.75,7,1035.65,23.27,3.58,Stop
2020-11-05,2020-11-12,LONG,Trend,0.764371,0.77531,142535.52,1559.25,1.52,7,1027.88,24.24,3.73,Target
2020-11-12,2020-11-30,LONG,Trend,0.773505,0.767155,128839.78,-818.09,-0.78,18,1043.48,21.65,3.33,Stop
2020-11-30,2021-01-01,LONG,Trend,0.769255,0.762687,122841.8,-806.85,-0.78,32,1035.3,20.76,3.19,Stop
2021-01-21,2021-02-02,LONG,Trend,0.77776,0.793463,101209.8,1589.27,1.55,12,1027.23,16.92,2.6,Target
2021-02-02,2021-02-16,LONG,Trend,0.791025,0.807772,98042.4,1641.93,1.57,14,1043.12,16.11,2.48,Target
2021-02-16,2021-03-01,LONG,Trend,0.803455,0.817757,118339.64,1692.53,1.6,13,1059.54,19.15,2.95,Target
2021-03-01,2021-03-10,LONG,Trend,0.813641,0.807074,135119.01,-887.34,-0.82,9,1076.46,21.59,3.32,Stop
2021-03-10,2021-03-18,LONG,Trend,0.807445,0.819706,139646.63,1712.17,1.6,8,1067.59,22.48,3.46,Target
2021-03-18,2021-03-25,LONG,Trend,0.817808,0.811742,148330.06,-899.69,-0.83,7,1084.71,23.58,3.63,Stop
2021-03-25,2021-03-26,LONG,Trend,0.817777,0.8119,151872.62,-892.61,-0.83,1,1075.72,24.14,3.71,Stop
2021-03-26,2021-04-22,LONG,Trend,0.812125,0.80618,147858.67,-878.93,-0.82,27,1066.79,23.67,3.64,Stop
2021-08-04,2021-09-06,LONG,Trend,0.825147,0.838089,134023.11,1734.62,1.64,33,1058.0,21.12,3.25,Target
2021-09-08,2021-09-27,LONG,Trend,0.840725,0.854311,132257.19,1796.9,1.67,19,1075.35,20.45,3.15,Target
2021-09-27,2021-10-07,LONG,Trend,0.848858,0.860167,162906.74,1842.29,1.69,10,1093.32,24.95,3.84,Target
2021-10-07,2021-10-22,LONG,Trend,0.856916,0.870597,138404.71,1893.57,1.7,15,1111.74,21.0,3.23,Target
2021-10-22,2021-12-09,LONG,Trend,0.863543,0.878772,127517.3,1941.93,1.72,48,1130.67,19.2,2.95,Target
2022-08-18,2022-09-05,LONG,Trend,0.868637,0.86148,141247.59,-1011.02,-0.88,18,1150.09,21.14,3.25,Stop
2022-09-05,2022-09-06,LONG,Trend,0.868858,0.861761,141246.49,-1002.49,-0.88,1,1139.98,21.13,3.25,Stop
2023-03-03,2023-03-10,SHORT,Trend,0.825711,0.833947,114461.6,-942.75,-0.83,7,1129.96,18.02,2.77,Stop
2023-03-10,2023-04-03,SHORT,Trend,0.832942,0.841844,105862.45,-942.34,-0.84,24,1120.53,16.52,2.54,Stop
2023-06-02,2023-06-05,SHORT,Trend,0.812478,0.820356,115852.5,-912.6,-0.82,3,1111.11,18.54,2.85,Stop
2023-06-05,2023-06-22,SHORT,Trend,0.819571,0.827487,115318.08,-912.95,-0.83,17,1101.98,18.29,2.81,Stop
2023-07-20,2023-07-25,SHORT,Trend,0.81418,0.821231,127721.17,-900.63,-0.82,5,1092.85,20.39,3.14,Stop
2023-07-25,2023-07-26,SHORT,Trend,0.817192,0.825772,104266.93,-894.57,-0.83,1,1083.85,16.59,2.55,Stop
2023-10-23,2023-10-31,LONG,Trend,0.846877,0.839628,127058.11,-921.11,-0.86,8,1074.9,19.5,3.0,Stop
2023-10-31,2023-11-02,LONG,Trend,0.846178,0.838312,115902.62,-911.61,-0.86,2,1065.69,17.81,2.74,Stop
2023-11-09,2023-12-04,LONG,Trend,0.849324,0.865454,110684.85,1785.34,1.69,25,1056.57,16.94,2.61,Target
2023-12-04,2023-12-18,LONG,Trend,0.864615,0.877392,144456.89,1845.65,1.72,14,1074.43,21.72,3.34,Target
2023-12-18,2023-12-27,LONG,Trend,0.871234,0.885211,135421.13,1892.8,1.73,9,1092.88,20.21,3.11,Target
2023-12-27,2024-01-10,LONG,Trend,0.88232,0.899702,112323.48,1952.4,1.76,14,1111.81,16.55,2.55,Target
2024-01-10,2024-01-22,LONG,Trend,0.897631,0.91409,122768.18,2020.61,1.79,12,1131.33,17.78,2.74,Target
2024-01-22,2024-02-23,LONG,Trend,0.912727,0.927017,146237.15,2089.66,1.81,32,1151.54,20.83,3.2,Target
2024-02-23,2024-03-15,LONG,Trend,0.925541,0.915892,113453.52,-1094.78,-0.93,21,1172.44,15.94,2.45,Stop
2024-06-10,2024-07-08,LONG,Trend,0.950189,0.942078,137504.65,-1115.32,-0.96,28,1161.49,18.81,2.89,Stop
2024-11-13,2024-11-20,SHORT,Trend,0.897984,0.905208,144701.99,-1045.28,-0.91,7,1150.34,20.95,3.22,Stop
2024-11-20,2024-11-22,SHORT,Trend,0.900423,0.908216,133155.19,-1037.7,-0.91,2,1139.88,19.22,2.96,Stop
2024-11-22,2024-11-26,SHORT,Trend,0.905483,0.913043,136825.38,-1034.38,-0.92,4,1129.51,19.64,3.02,Stop
2024-12-11,2025-01-01,SHORT,Trend,0.892873,0.875644,115427.31,1988.73,1.78,21,1119.16,16.81,2.59,Target
2025-01-01,2025-01-02,SHORT,Trend,0.879705,0.868883,183750.01,1988.44,1.75,1,1139.05,27.15,4.18,Target
2025-01-02,2025-02-13,SHORT,Trend,0.871777,0.878055,163142.54,-1024.2,-0.88,42,1158.93,24.33,3.74,Stop
2025-02-13,2025-02-14,SHORT,Trend,0.869571,0.877466,127896.61,-1009.74,-0.88,1,1148.69,19.12,2.94,Stop
2025-04-14,2025-05-19,SHORT,Trend,0.853563,0.838028,124439.36,1933.15,1.7,35,1138.6,18.95,2.92,Target
2025-05-19,2025-06-06,SHORT,Trend,0.839135,0.846115,140926.51,-983.64,-0.85,18,1157.93,21.83,3.36,Stop
2025-10-17,2025-10-24,LONG,Trend,0.901479,0.917209,130884.23,2058.83,1.79,7,1148.09,18.87,2.9,Target
2025-10-24,2025-10-29,LONG,Trend,0.911677,0.925235,156190.67,2117.64,1.81,5,1168.68,22.27,3.43,Target
2025-10-29,2025-11-05,LONG,Trend,0.918777,0.93341,148552.64,2173.8,1.83,7,1189.86,21.02,3.23,Target
2025-11-05,2025-11-18,LONG,Trend,0.929201,0.941989,174922.76,2236.76,1.85,13,1211.59,24.47,3.77,Target
2025-11-18,2025-11-24,LONG,Trend,0.936502,0.951533,152898.76,2298.22,1.86,6,1233.96,21.22,3.27,Target
2025-11-24,2025-12-11,LONG,Trend,0.949278,0.965429,146975.65,2373.88,1.89,17,1256.94,20.13,3.1,Target
2025-12-11,2025-12-12,LONG,Trend,0.960341,0.975795,158293.87,2446.33,1.91,1,1280.68,21.43,3.3,Target
2025-12-12,2025-12-31,LONG,Trend,0.968756,0.960484,154434.72,-1277.49,-0.98,19,1305.14,20.72,3.19,Stop
2025-12-31,2026-01-02,LONG,Trend,0.966726,0.958284,149510.13,-1262.08,-0.98,2,1292.37,20.11,3.09,Stop
