Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2021-10-08,2021-10-26,LONG,Breakout,0.860146,0.874464,123197.08,1763.93,1.71,18,1031.45,18.62,2.86,Target
2023-03-07,2023-03-08,SHORT,Breakout,0.82282,0.831698,98171.93,-871.56,-0.83,1,1049.09,15.51,2.39,Stop
2023-03-08,2023-03-15,SHORT,Breakout,0.828079,0.837109,96306.64,-869.7,-0.84,7,1040.38,15.12,2.33,Stop
2023-11-14,2023-11-15,LONG,Breakout,0.862067,0.852579,94586.43,-897.42,-0.87,1,1031.68,14.26,2.19,Stop
2023-11-15,2023-12-12,LONG,Breakout,0.852861,0.871874,91341.57,1736.69,1.7,27,1022.71,13.92,2.14,Target
2023-12-26,2024-01-10,LONG,Breakout,0.883283,0.90009,108770.99,1828.11,1.76,15,1040.07,16.01,2.46,Target
2024-01-10,2024-01-22,LONG,Breakout,0.897631,0.91409,114848.61,1890.26,1.79,12,1058.35,16.63,2.56,Target
2024-01-22,2024-02-23,LONG,Breakout,0.912727,0.927017,136803.64,1954.86,1.81,32,1077.26,19.48,3.0,Target
2024-05-20,2024-05-30,LONG,Breakout,0.942044,0.933272,118953.14,-1043.35,-0.95,10,1096.81,16.42,2.53,Stop
2024-05-30,2024-06-11,LONG,Breakout,0.936836,0.955271,109909.61,2026.16,1.87,12,1086.37,15.25,2.35,Target
2024-06-11,2024-07-08,LONG,Breakout,0.952927,0.945039,135144.62,-1066.03,-0.96,27,1106.63,18.44,2.84,Stop
2025-04-07,2025-04-29,SHORT,Breakout,0.863432,0.847551,118540.97,1882.52,1.72,22,1095.97,17.85,2.75,Target
2025-04-29,2025-05-19,SHORT,Breakout,0.850992,0.83875,153923.78,1884.29,1.69,20,1114.8,23.51,3.62,Target
2025-11-20,2025-12-11,LONG,Breakout,0.948343,0.964481,132540.71,2138.9,1.89,21,1133.64,18.17,2.8,Target
2025-12-11,2025-12-12,LONG,Breakout,0.960341,0.975795,142763.24,2206.31,1.91,1,1155.03,19.33,2.97,Target
2025-12-12,2025-12-31,LONG,Breakout,0.968756,0.960484,139282.72,-1152.16,-0.98,19,1177.09,18.69,2.88,Stop
2026-01-09,2026-01-30,SHORT,Breakout,0.939033,0.921831,126623.08,2178.26,1.87,21,1165.57,17.53,2.7,Target
2026-01-30,2026-02-11,SHORT,Breakout,0.92681,0.935687,125161.4,-1111.09,-0.94,12,1187.35,17.56,2.7,Stop
