Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2022-12-23,2022-12-28,LONG,Trend,1.301007,1.288443,118097.61,-1483.69,-1.31,5,1132.7,11.8,1.82,Stop
2023-05-02,2023-05-08,SHORT,Trend,1.234634,1.245337,129977.21,-1391.2,-1.24,6,1117.87,13.69,2.11,Stop
2023-05-08,2023-05-09,SHORT,Trend,1.236077,1.247559,119733.22,-1374.75,-1.25,1,1103.95,12.59,1.94,Stop
2023-11-01,2023-11-14,SHORT,Trend,1.23638,1.217494,142101.55,2683.74,2.46,13,1090.21,14.94,2.3,Target
2023-11-14,2023-11-28,SHORT,Trend,1.221586,1.200581,129406.33,2718.13,2.43,14,1117.04,13.77,2.12,Target
2023-11-28,2023-12-11,SHORT,Trend,1.20207,1.211299,150423.03,-1388.22,-1.21,13,1144.23,16.27,2.5,Stop
2023-12-11,2023-12-12,SHORT,Trend,1.202925,1.213388,131022.12,-1370.85,-1.21,1,1130.34,14.16,2.18,Stop
2023-12-12,2023-12-19,SHORT,Trend,1.21282,1.192656,133762.12,2697.18,2.42,7,1116.63,14.34,2.21,Target
2023-12-19,2023-12-22,SHORT,Trend,1.20424,1.181248,119358.09,2744.21,2.4,3,1143.61,12.88,1.98,Target
2023-12-22,2024-01-22,SHORT,Trend,1.183901,1.194415,132940.12,-1397.71,-1.19,31,1171.05,14.6,2.25,Stop
2024-02-21,2024-02-23,SHORT,Trend,1.163043,1.172657,141222.75,-1357.73,-1.17,2,1157.07,15.79,2.43,Stop
2024-02-23,2024-02-26,SHORT,Trend,1.162361,1.173103,124724.46,-1339.75,-1.17,3,1143.49,13.95,2.15,Stop
2024-02-26,2024-03-29,SHORT,Trend,1.1753,1.15448,127073.59,2645.6,2.34,32,1130.1,14.06,2.16,Target
2024-06-14,2024-07-03,SHORT,Trend,1.130366,1.112157,142924.95,2602.51,2.25,19,1156.55,16.44,2.53,Target
2024-07-03,2024-07-15,SHORT,Trend,1.115364,1.101203,185167.47,2622.27,2.22,12,1182.58,21.58,3.32,Target
2024-07-15,2024-07-16,SHORT,Trend,1.110252,1.095755,184067.87,2668.5,2.21,1,1208.8,21.55,3.32,Target
2024-07-16,2024-07-22,SHORT,Trend,1.101276,1.085438,170896.31,2706.69,2.19,6,1235.49,20.17,3.1,Target
2024-07-22,2024-08-19,SHORT,Trend,1.090119,1.07405,170395.41,2738.18,2.17,28,1262.55,20.32,3.13,Target
2024-08-19,2024-08-27,SHORT,Trend,1.083103,1.067354,176474.1,2779.26,2.15,8,1289.93,21.18,3.26,Target
2024-08-27,2024-09-17,SHORT,Trend,1.070705,1.054307,171198.89,2807.24,2.13,21,1317.73,20.79,3.2,Target
2024-09-17,2024-09-23,SHORT,Trend,1.056552,1.067347,132757.12,-1433.19,-1.06,6,1345.8,16.33,2.51,Stop
2024-09-23,2024-09-24,SHORT,Trend,1.057666,1.069663,118219.7,-1418.3,-1.07,1,1331.47,14.53,2.24,Stop
2024-09-24,2024-10-10,SHORT,Trend,1.067295,1.04381,119299.33,2801.72,2.13,16,1317.28,14.53,2.24,Target
2024-10-29,2024-11-05,SHORT,Trend,1.029549,1.037896,167642.5,-1399.3,-1.04,7,1345.3,21.17,3.26,Stop
2024-11-05,2024-11-06,SHORT,Trend,1.03447,1.043048,162156.24,-1390.98,-1.04,1,1331.31,20.38,3.14,Stop
2024-11-06,2024-11-14,SHORT,Trend,1.04038,1.023572,162269.98,2727.4,2.07,8,1317.4,20.28,3.12,Target
2024-11-14,2024-12-17,SHORT,Trend,1.027671,1.036095,165698.92,-1395.96,-1.04,33,1344.67,20.96,3.22,Stop
2025-05-07,2025-07-18,SHORT,Trend,0.996367,1.005244,150809.82,-1338.7,-1.01,72,1330.71,19.68,3.03,Stop
2026-01-22,2026-02-09,SHORT,Trend,1.001884,1.010241,159533.65,-1333.37,-1.01,18,1317.33,20.7,3.18,Stop
2026-02-09,2026-02-13,SHORT,Trend,1.006204,1.01213,224640.28,-1331.18,-1.02,4,1303.99,29.02,4.47,Stop
