Date,Open,High,Low,Close,Signal,Position,Units,Cash_Equity,Portfolio_Value,Stop_Price,Take_Profit,Action
2018-08-07,1.270989473300349,1.272406980989116,1.265268647147403,1.26668615483617,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-08,1.26668615483617,1.2740796240361068,1.2659462031025337,1.2733396723024704,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-09,1.2733396723024704,1.280008033792844,1.272461583406941,1.2791299448973146,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-10,1.2791299448973146,1.2808082044319522,1.2735499436076754,1.275228203142313,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-13,1.275228203142313,1.2810635986071148,1.2747604536934711,1.280595849158273,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-14,1.280595849158273,1.286728533891607,1.278874359087486,1.28500704382082,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-15,1.28500704382082,1.2862347424346043,1.2776322017084818,1.278859900322266,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-16,1.278859900322266,1.280239013024566,1.275461669354995,1.276840782057295,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-17,1.276840782057295,1.2819662565960863,1.2745060196370166,1.279631494175808,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-20,1.279631494175808,1.28218103861822,1.2746226824521638,1.2771722268945758,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-21,1.2771722268945758,1.282293482959609,1.2745681581050097,1.279689414170043,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-22,1.279689414170043,1.28251644988846,1.2791299281147266,1.2819569638331436,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-23,1.2819569638331436,1.2829870648730832,1.277665703480606,1.2786958045205457,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-24,1.2786958045205457,1.2882504965230857,1.278048089953833,1.287602781956373,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-27,1.287602781956373,1.2897057253626043,1.2718285033784105,1.273931446784642,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-28,1.273931446784642,1.2755930697452067,1.2733170676578291,1.2749786906183938,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-29,1.2749786906183938,1.2756075562844102,1.2713617783448663,1.271990644010883,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-30,1.271990644010883,1.2735959267617012,1.2704604113706084,1.2720656941214266,0,0,0.0,98937.05,98937.05,,,HOLD
2018-08-31,1.2720656941214266,1.2794423401023765,1.2701109274988591,1.277487573479809,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-03,1.277487573479809,1.2782838937249463,1.2698976348474678,1.270693955092605,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-04,1.270693955092605,1.281715336532228,1.2700221224602155,1.2810435038998385,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-05,1.2810435038998385,1.2822579899335635,1.2722100018673463,1.2734244879010714,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-06,1.2734244879010714,1.2758164665043303,1.270099730156229,1.2724917087594878,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-07,1.2724917087594878,1.2754893296673662,1.270725604019883,1.2737232249277617,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-10,1.2737232249277617,1.275575090403274,1.2588589947410551,1.2607108602165678,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-11,1.2607108602165678,1.2704286903177493,1.2593717648059932,1.2690895949071748,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-12,1.2690895949071748,1.2707275631070338,1.2647002934212008,1.26633826162106,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-13,1.26633826162106,1.2686296365669918,1.2579243719073996,1.2602157468533317,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-14,1.2602157468533317,1.2649554523407287,1.2594818152371798,1.264221520724577,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-17,1.264221520724577,1.2722587966893562,1.2638487435143566,1.2718860194791357,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-18,1.2718860194791357,1.2784498424587036,1.270458262523243,1.277022085502811,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-19,1.277022085502811,1.2788021795436328,1.266884455083675,1.268664549124497,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-20,1.268664549124497,1.269473148890559,1.2653941458988396,1.2662027456649017,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-21,1.2662027456649017,1.2782379964472903,1.2636605344024323,1.275695785184821,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-24,1.275695785184821,1.276128244742108,1.2686832864686397,1.2691157460259266,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-25,1.2691157460259266,1.271698642047619,1.26827689353184,1.2708597895535323,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-26,1.2708597895535323,1.2714091941786696,1.2641990809666217,1.2647484855917588,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-27,1.2647484855917588,1.2652431261382793,1.2629404609837078,1.2634351015302283,0,0,0.0,98937.05,98937.05,,,HOLD
2018-09-28,1.2634351015302283,1.2710734134281076,1.2622518985896702,1.2698902104875496,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-01,1.2698902104875496,1.278441118010519,1.2685291520847246,1.277080059607694,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-02,1.277080059607694,1.2772682893771794,1.276469286502193,1.2766575162716782,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-03,1.2766575162716782,1.28114354159302,1.2755654795890123,1.280051504910354,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-04,1.280051504910354,1.283293470328429,1.2790787366539125,1.2823207020719876,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-05,1.2823207020719876,1.2905388534309947,1.2802800212163192,1.2884981725753264,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-08,1.2884981725753264,1.2899869804457176,1.280393403370666,1.2818822112410573,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-09,1.2818822112410573,1.2876013099699433,1.2799049969134426,1.2856240956423286,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-10,1.2856240956423286,1.285827491176122,1.2824885123744578,1.2826919079082513,0,0,0.0,98937.05,98937.05,,,HOLD
2018-10-11,1.2826919079082513,1.2844711872797396,1.2821023182281983,1.283881597599687,0,0,0.0,98937.05,98937.05,,,HOLD
