Entry_Date,Exit_Date,Direction,Strategy,Entry_Price,Exit_Price,Units,PnL,PnL_Pct,Hold_Days,Risk_Amount,Spread_Cost,Slippage_Cost,Exit_Reason
2019-11-08,2019-11-11,LONG,Trend,0.664238,0.659748,204247.99,-917.22,-1.02,3,901.9,22.47,4.08,Stop
2019-11-11,2019-11-12,LONG,Trend,0.664029,0.659052,182112.83,-906.38,-1.02,1,892.73,20.03,3.64,Stop
2019-11-27,2019-12-06,LONG,Trend,0.665825,0.660826,179462.84,-897.12,-1.02,9,883.66,19.74,3.59,Stop
2020-01-06,2020-01-07,LONG,Trend,0.668991,0.662705,140831.16,-885.25,-1.01,1,874.69,15.49,2.82,Stop
2020-01-07,2020-01-13,LONG,Trend,0.664028,0.657616,136624.51,-876.08,-1.01,6,865.84,15.03,2.73,Stop
2020-03-27,2020-04-14,LONG,Trend,0.678104,0.689608,148042.63,1703.05,1.99,18,857.08,16.28,2.96,Target
2020-04-14,2020-04-24,LONG,Trend,0.68653,0.697349,160477.46,1736.18,1.99,10,874.11,17.65,3.21,Target
2020-04-24,2020-04-29,LONG,Trend,0.694074,0.703124,195386.82,1768.28,1.98,5,891.47,21.49,3.91,Target
2020-04-29,2020-05-18,LONG,Trend,0.701436,0.711489,179533.96,1804.84,1.99,19,909.15,19.75,3.59,Target
2020-05-18,2020-06-10,LONG,Trend,0.710705,0.705696,187932.77,-941.3,-1.02,23,927.2,20.67,3.76,Stop
2020-06-10,2020-06-11,LONG,Trend,0.709706,0.703982,162456.46,-929.97,-1.01,1,917.79,17.87,3.25,Stop
2020-06-19,2020-06-22,LONG,Trend,0.717626,0.711041,139557.67,-918.95,-1.01,3,908.49,15.35,2.79,Stop
2020-06-22,2020-06-23,LONG,Trend,0.714861,0.708032,133158.14,-909.28,-1.01,1,899.3,14.65,2.66,Stop
2020-06-23,2020-06-26,LONG,Trend,0.71005,0.703489,137266.06,-900.5,-1.01,3,890.21,15.1,2.75,Stop
2020-09-18,2020-10-05,SHORT,Trend,0.669461,0.656427,134441.82,1752.32,1.99,17,881.2,14.79,2.69,Target
2020-10-05,2020-10-09,SHORT,Trend,0.657386,0.647385,178404.4,1784.07,1.99,4,898.72,19.62,3.57,Target
2020-10-09,2020-10-15,SHORT,Trend,0.650871,0.655011,225483.37,-933.48,-1.02,6,916.56,24.8,4.51,Stop
2020-10-15,2020-10-22,SHORT,Trend,0.65051,0.655443,186760.78,-921.24,-1.02,7,907.23,20.54,3.74,Stop
2020-10-22,2020-11-05,SHORT,Trend,0.654391,0.644398,178400.93,1782.65,1.99,14,898.02,19.62,3.57,Target
2020-11-05,2020-11-17,SHORT,Trend,0.647412,0.652271,191457.57,-930.2,-1.02,12,915.84,21.06,3.83,Stop
2020-11-17,2020-12-17,SHORT,Trend,0.650076,0.655332,174955.91,-919.66,-1.01,30,906.54,19.25,3.5,Stop
2021-06-15,2021-06-21,LONG,Trend,0.673053,0.66716,154218.44,-908.91,-1.01,6,897.34,16.96,3.08,Stop
2021-06-21,2021-06-22,LONG,Trend,0.669466,0.663764,157851.54,-900.09,-1.01,1,888.26,17.36,3.16,Stop
2021-06-22,2021-07-01,LONG,Trend,0.667149,0.661214,150043.79,-890.51,-1.01,9,879.25,16.5,3.0,Stop
2021-10-13,2021-10-19,SHORT,Trend,0.639496,0.645533,146000.88,-881.3,-1.01,6,870.35,16.06,2.92,Stop
2021-10-19,2021-10-28,SHORT,Trend,0.644351,0.650678,137805.42,-871.87,-1.01,9,861.54,15.16,2.76,Stop
2021-10-28,2021-10-29,SHORT,Trend,0.647654,0.652962,162966.05,-865.04,-1.01,1,852.82,17.93,3.26,Stop
2022-02-02,2022-03-07,LONG,Trend,0.680719,0.691482,155788.43,1676.65,1.99,33,844.17,17.14,3.12,Target
2022-03-07,2022-03-16,LONG,Trend,0.68951,0.700889,150339.35,1710.59,1.99,9,860.93,16.54,3.01,Target
2022-03-16,2022-03-28,LONG,Trend,0.694071,0.705493,152734.13,1744.62,1.99,12,878.04,16.8,3.05,Target
2022-03-28,2022-04-18,LONG,Trend,0.703855,0.715748,149636.28,1779.75,1.99,21,895.49,16.46,2.99,Target
2022-04-18,2022-04-28,LONG,Trend,0.714024,0.707951,152277.55,-924.7,-1.01,10,913.28,16.75,3.05,Stop
2022-04-28,2022-04-29,LONG,Trend,0.713613,0.707919,160875.0,-916.1,-1.01,1,904.04,17.7,3.22,Stop
2022-10-28,2022-11-24,LONG,Trend,0.691555,0.7027,159507.14,1777.79,1.99,27,894.88,17.55,3.19,Target
2022-11-24,2022-11-30,LONG,Trend,0.700387,0.695873,205587.68,-928.07,-1.02,6,912.65,22.61,4.11,Stop
2022-11-30,2022-12-07,LONG,Trend,0.698379,0.693191,176678.01,-916.62,-1.01,7,903.37,19.43,3.53,Stop
2022-12-07,2023-01-20,LONG,Trend,0.697236,0.707746,168956.08,1775.74,1.99,44,894.21,18.59,3.38,Target
2023-02-06,2023-02-14,LONG,Trend,0.715546,0.709521,153282.04,-923.46,-1.01,8,911.96,16.86,3.07,Stop
2023-02-14,2023-02-15,LONG,Trend,0.712696,0.707283,169135.18,-915.41,-1.01,1,902.73,18.6,3.38,Stop
2023-02-15,2023-03-28,LONG,Trend,0.708443,0.719378,162323.18,1774.98,1.99,41,893.58,17.86,3.25,Target
2023-04-04,2023-07-12,LONG,Trend,0.724654,0.718509,150140.46,-922.59,-1.01,99,911.33,16.52,3.0,Stop
2023-10-26,2023-10-27,LONG,Trend,0.723586,0.734593,162804.07,1791.99,1.99,1,902.1,17.91,3.26,Target
2023-10-27,2023-10-30,LONG,Trend,0.726563,0.738432,154058.92,1828.48,1.99,3,920.02,16.95,3.08,Target
2023-10-30,2023-11-02,LONG,Trend,0.73454,0.746325,158229.31,1864.74,1.99,3,938.3,17.41,3.16,Target
2023-11-02,2023-11-30,LONG,Trend,0.745896,0.739216,144878.27,-967.82,-1.01,28,956.95,15.94,2.9,Stop
2023-11-30,2023-12-01,LONG,Trend,0.742389,0.73555,140035.57,-957.78,-1.01,1,947.27,15.4,2.8,Stop
2023-12-18,2023-12-25,LONG,Trend,0.748584,0.743279,179292.66,-951.14,-1.01,7,937.7,19.72,3.59,Stop
2023-12-25,2024-01-04,LONG,Trend,0.747087,0.741999,185180.0,-942.07,-1.01,10,928.18,20.37,3.7,Stop
2024-01-04,2024-02-08,LONG,Trend,0.744864,0.739823,185030.71,-932.64,-1.02,35,918.76,20.35,3.7,Stop
2024-06-13,2024-06-27,SHORT,Trend,0.718928,0.726349,123800.35,-918.72,-1.01,14,909.44,13.62,2.48,Stop
2024-06-27,2024-06-28,SHORT,Trend,0.724828,0.730167,171008.99,-913.08,-1.01,1,900.25,18.81,3.42,Stop
2024-07-11,2024-07-12,SHORT,Trend,0.721865,0.727745,153517.91,-902.63,-1.01,1,891.12,16.89,3.07,Stop
2024-07-12,2024-08-13,SHORT,Trend,0.725461,0.73166,144022.0,-892.89,-1.01,32,882.09,15.84,2.88,Stop
2024-09-27,2024-10-02,LONG,Trend,0.74601,0.739545,136652.32,-883.41,-1.01,5,873.16,15.03,2.73,Stop
2024-10-02,2024-10-03,LONG,Trend,0.743528,0.736709,128175.79,-873.94,-1.01,1,864.33,14.1,2.56,Stop
2024-11-07,2024-11-08,LONG,Trend,0.754413,0.747213,120081.63,-864.6,-1.01,1,855.59,13.21,2.4,Stop
2024-11-08,2024-12-13,LONG,Trend,0.748367,0.762735,117284.83,1685.09,1.99,35,846.94,12.9,2.35,Target
2025-02-04,2025-02-14,LONG,Trend,0.7747,0.788401,125398.95,1718.18,1.99,10,863.79,13.79,2.51,Target
2025-02-14,2025-02-20,LONG,Trend,0.781484,0.79627,118560.44,1753.06,1.99,6,880.98,13.04,2.37,Target
2025-02-20,2025-03-11,LONG,Trend,0.795617,0.810786,117881.56,1788.17,1.99,19,898.51,12.97,2.36,Target
2025-03-11,2025-03-26,LONG,Trend,0.805821,0.798696,129995.96,-926.14,-1.01,15,916.39,14.3,2.6,Stop
2025-03-26,2025-03-27,LONG,Trend,0.806115,0.798424,119112.25,-916.06,-1.01,1,907.13,13.1,2.38,Stop
2025-08-15,2025-08-29,LONG,Trend,0.816759,0.810012,134584.33,-908.06,-1.01,14,897.97,14.8,2.69,Stop
2025-10-21,2025-11-21,LONG,Trend,0.827586,0.841394,128045.51,1768.17,1.99,31,888.89,14.09,2.56,Target
2025-11-21,2025-12-01,LONG,Trend,0.83886,0.851187,146192.0,1802.17,1.99,10,906.57,16.08,2.92,Target
2025-12-01,2025-12-08,LONG,Trend,0.849398,0.843128,149240.93,-935.78,-1.01,7,924.59,16.42,2.98,Stop
2025-12-08,2025-12-09,LONG,Trend,0.844651,0.838036,139942.71,-925.73,-1.01,1,915.23,15.39,2.8,Stop
2025-12-09,2025-12-17,LONG,Trend,0.840706,0.833844,133492.69,-915.99,-1.01,8,905.97,14.68,2.67,Stop
2026-02-20,2026-02-27,LONG,Trend,0.84501,0.837771,125190.21,-906.2,-1.01,7,896.81,13.77,2.5,Stop
2026-02-27,2026-03-12,LONG,Trend,0.842054,0.85308,159939.98,1763.51,1.99,13,887.75,17.59,3.2,Target
2026-03-12,2026-03-16,LONG,Trend,0.848786,0.862476,131555.0,1800.91,1.99,4,905.39,14.47,2.63,Target
2026-03-16,2026-03-24,LONG,Trend,0.859239,0.875369,113962.81,1838.25,1.99,8,923.4,12.54,2.28,Target
2026-03-24,2026-04-09,LONG,Trend,0.871885,0.873679,112572.4,201.95,0.21,16,941.78,12.38,2.25,EndOfTest
