Date,Open,High,Low,Close,Volume,Return,Log_Return,EMA_20,EMA_50,EMA_200,RSI_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,ATR_14,ATR_Pct,Donchian_High_20,Donchian_Low_20,Momentum_10,Volatility_20,ZScore_20,Signal_Trend,Signal_MR,Signal_BO
2018-01-24,1.2686944710016397,1.2689298295490252,1.2600860861653744,1.26032144471276,4956.0,-0.0065997184351793,-0.0066215928734321,1.2699090679429246,1.2733126147090772,1.2759775179636126,40.61342486152179,,,,,0.006104978437276,0.0048439852093982,,,-0.0122829753286524,,,0,0,0
2018-01-25,1.26032144471276,1.2705022108382535,1.258905312753183,1.2690860788786766,4310.0,0.0069542847205255,0.0069302152089321,1.2698306880320438,1.2731468682059242,1.2759089464304292,51.7422194000789,,,,,0.0065019495977218,0.0051233322198811,,,-0.0086355204097408,,,0,0,0
2018-01-26,1.2690860788786766,1.2699756902939892,1.262112281124668,1.2630018925399804,9012.0,-0.0047941478832326,-0.0048056766721002,1.2691803265566093,1.272749026022946,1.2757805180335091,45.384250378309495,1.2701554752116526,1.2815368580953113,1.258774092327994,0.0179212436678464,0.0067844388219274,0.0053716774788701,1.2816378399657469,1.258905312753183,-0.0102508887335737,,-1.2570673959037584,0,0,0
2018-01-29,1.2630018925399804,1.2636201651055932,1.2557297402202956,1.2563480127859084,6512.0,-0.0052683054501926,-0.0052822319054319,1.26795820143559,1.2721058490332584,1.2755871597723392,39.64657290780235,1.2691189495621815,1.2815711748439873,1.2566667242803755,0.0196234171526656,0.0069908374802548,0.0055644116193195,1.2816378399657469,1.2557297402202956,-0.0058831476744161,0.0638883948213533,-2.051189484169224,0,0,0
2018-01-30,1.2563480127859084,1.2580885661872885,1.2542725212465788,1.2560130746479587,1963.0,-0.0002665966233407,-0.0002666321665377,1.2668205703129587,1.271474759841678,1.2753923927561763,39.37670905355068,1.2680157282310724,1.281023349124281,1.2550081073378638,0.0205164977115145,0.0067358861193911,0.0053629108289967,1.2816378399657469,1.2542725212465788,-0.0097626648316343,0.0636496805715374,-1.8454802275765056,0,0,0
2018-01-31,1.2560130746479587,1.2570021895938934,1.252571873132299,1.2535609880782337,2611.0,-0.0019522779015754,-0.0019541860800121,1.2655577529572706,1.2707722589882098,1.2751751648489331,37.37116772872461,1.266903675931517,1.2808756117437614,1.2529317401192732,0.0220568241732678,0.0065423039889249,0.0052189754237283,1.2816378399657469,1.252571873132299,-0.0078749834997908,0.0636854657050688,-1.9099268752138132,0,0,0
2018-02-01,1.2535609880782337,1.2572531765046264,1.2525405052236729,1.2562326936500656,2651.0,0.0021312928507193,0.00212902486803,1.2646696520708702,1.2702020799553413,1.2749866825484468,40.90296196715831,1.2661188468833384,1.2806542142200468,1.25158347954663,0.0229605101803648,0.0065786087474279,0.0052367756234025,1.2816378399657469,1.2525405052236729,-0.0074394781490044,0.0639967536101846,-1.360289424307255,0,0,0
2018-02-02,1.2562326936500656,1.259915127432874,1.2540552019645483,1.2577376357473566,9971.0,0.001197980362156,0.0011972633562641,1.264009460040059,1.2697132782216949,1.2748150502419684,42.8577265972082,1.2654691337654218,1.280295051384851,1.2506432161459926,0.0234314962314639,0.0059546928405824,0.0047344475281159,1.2816378399657469,1.2525405052236729,-0.0065181404887618,0.0643009704392255,-1.0429705892784789,0,0,0
2018-02-05,1.2577376357473566,1.2590174727128658,1.2546411816866192,1.2559210186521284,2815.0,-0.0014443529744173,-0.0014453970576456,1.2632391322888277,1.269172405297398,1.2746270499276418,41.09086578243124,1.2646764805587123,1.279775698704484,1.249577262412941,0.0238783884699126,0.0058100035559219,0.0046260899130085,1.2816378399657469,1.2525405052236729,-0.0077472675936948,0.0641838611389516,-1.1597238773633065,0,0,0
2018-02-06,1.2559210186521284,1.2594549994962203,1.2548447211644456,1.2583787020085375,2297.0,0.0019568773194409,0.0019549651292273,1.262776234166895,1.268749122815482,1.2744653748239692,44.42874508283034,1.264028459474265,1.279035881641272,1.249021037307258,0.023745386513289,0.0056452135243832,0.0044861006590247,1.2816378399657469,1.2525405052236729,-0.008131011231536,0.0648310219380639,-0.7529284380562059,0,0,0
2018-02-07,1.2583787020085375,1.264628493663859,1.2564839418597389,1.26273373351506,8303.0,0.0034608274119476,0.003454852530148,1.262772186485768,1.2685132251958575,1.2743486420746268,49.85122974499578,1.2633654234950338,1.2772787408423965,1.249452106147671,0.0220258004352726,0.0058548896563932,0.0046366779480065,1.2816378399657469,1.2525405052236729,0.0019140266258419,0.0646634828675792,-0.0908036472112254,0,0,0
2018-02-08,1.26273373351506,1.2720278309436297,1.2614630878446913,1.2707571852732609,5959.0,0.0063540329566282,0.0063339311957861,1.2635326625607672,1.2686012236302655,1.274312906186056,57.98523886025036,1.2628962447315124,1.27493417192664,1.2508583175363848,0.0190640003014449,0.0063623109471026,0.0050067086150171,1.280214020661744,1.2525405052236729,0.0013167793914032,0.0679173452285928,1.306028922475985,0,0,0
2018-02-09,1.2707571852732609,1.273830143890932,1.2677395128939974,1.2708124715116689,8135.0,4.350653220663858e-05,4.350558582491535e-05,1.2642259776989482,1.2686879392334578,1.2742780759902912,58.035747345009824,1.2626327245012017,1.273642013152311,1.2516234358500924,0.0174386239758809,0.0066860237154339,0.005261219782869,1.2772303296456675,1.2525405052236729,0.0061841387711467,0.0671064944744251,1.4859719405472864,0,0,0
2018-02-12,1.2708124715116689,1.2733015289392104,1.2634050149557554,1.2658940723832972,9378.0,-0.0038702792415319,-0.0038777881528864,1.2643848438593623,1.268578375827569,1.2741946530688286,52.04188369905628,1.262738276369902,1.2738341402334243,1.2516424125063796,0.0175742892587695,0.0070497459225994,0.0055689856492707,1.273830143890932,1.2525405052236729,0.007598260593592,0.0589747844948882,0.5688238522409925,0,0,0
2018-02-13,1.2658940723832972,1.2675029546022798,1.2623038321685165,1.263912714387499,7065.0,-0.0015651846698893,-0.0015664108510483,1.2643398791477565,1.2683954087122724,1.2740923452212534,49.81009775500761,1.2625141121059529,1.273305686841843,1.2517225373700622,0.0170953728475785,0.0067894158547503,0.005371744249001,1.273830143890932,1.2525405052236729,0.0062894566139404,0.0576907413230537,0.2592026308996381,0,0,0
2018-02-14,1.263912714387499,1.2652545773772244,1.2620766457538022,1.2634185087435277,5011.0,-0.000391012479221,-0.0003910889445337,1.2642521295854487,1.2682002361644786,1.2739861378931168,49.24285082995814,1.2625094816791986,1.2732993345168682,1.251719628841529,0.0170927078081322,0.0061880611074897,0.0048978711841445,1.273830143890932,1.2525405052236729,0.0078636147415578,0.0560469792473731,0.1684966566282044,0,0,0
2018-02-15,1.2634185087435277,1.2751685344086798,1.2631744974951105,1.2749245231602628,8558.0,0.0091070491188056,0.0090658300142451,1.2652685480211454,1.2684639336937251,1.273995475059954,60.51665711196518,1.262973284952441,1.2750517756672264,1.2508947942376565,0.0191270723754697,0.0064831059463646,0.0050850900022649,1.2751685344086798,1.2525405052236729,0.014879273246652,0.0645478584195197,1.9789290715258512,0,0,0
2018-02-16,1.2749245231602628,1.2764792903350308,1.2668262991317405,1.2683810663065085,8017.0,-0.0051324268495005,-0.0051456429921676,1.2655649783340372,1.2684606839922656,1.2739396102962384,53.27021527016485,1.263092861598604,1.2753432113537813,1.2508425118434263,0.0193973857783868,0.0066090035405069,0.0052105819899631,1.2764792903350308,1.2525405052236729,0.0084623615105763,0.0674458245923416,0.8633557104228186,0,0,0
2018-02-19,1.2683810663065085,1.2700321281166345,1.2672690983731445,1.2689201601832705,6517.0,0.0004250251687623,0.0004249348711501,1.2658845194625357,1.2684787026664226,1.273889665518995,53.761457681699554,1.26325252240838,1.2757285775002944,1.2507764673164654,0.0197522741820915,0.006533788169277,0.005149093200894,1.2764792903350308,1.2525405052236729,0.0103502858365192,0.0674445883033092,0.9085624795875497,0,0,0
2018-02-20,1.2689201601832705,1.2701134081735543,1.261017104472895,1.2622103524631791,5146.0,-0.0052878092181324,-0.0053018391615946,1.2655345987959303,1.2682328850113935,1.273773453448788,47.12168454080722,1.262928316481457,1.2751431986008896,1.2507134343620243,0.0193437457376258,0.0068670729720673,0.0054405139037771,1.2764792903350308,1.2525405052236729,0.003044910445898,0.06953652932286,-0.1175556196544449,0,0,0
2018-02-21,1.2622103524631791,1.2658845733920536,1.260911478025878,1.2645856989547526,6917.0,0.0018818943189129,0.0018801257742609,1.2654442273824849,1.2680898581072115,1.2736820330060614,49.49950687532533,1.2631415291935566,1.275313609694636,1.2509694486924772,0.0192727104916748,0.0068856746924403,0.0054450043979872,1.2764792903350308,1.2525405052236729,0.0014666317930205,0.0656695226129443,0.2372921804235392,0,0,0
2018-02-22,1.2645856989547526,1.2695297318577827,1.264018824784977,1.2689628576880072,9495.0,0.0034613381575265,0.0034553615140914,1.2657793350306297,1.26812409338489,1.2736350760377226,53.63687795376569,1.2631353681340234,1.275294897799451,1.2509758384685958,0.0192529319852555,0.0068607448070461,0.0054065765325441,1.2764792903350308,1.2525405052236729,-0.0014120145107563,0.0619537498679741,0.9585057505230342,0,0,0
2018-02-23,1.2689628576880072,1.2697277012761847,1.2680687987991397,1.2688336423873172,4577.0,-0.0001018274884148,-0.0001018326731854,1.2660702214455524,1.2681519188359656,1.2735873005785143,53.49754013798842,1.26342695562639,1.275849848894092,1.251004062358688,0.0196653921501031,0.0066666456249602,0.0052541526345541,1.2764792903350308,1.2525405052236729,-0.0015571370038551,0.0593183753286133,0.8704392196597225,0,0,0
2018-02-26,1.2688336423873172,1.2694203369019603,1.2683700723632445,1.2689567668778876,5932.0,9.703753625167622e-05,9.70328284145108e-05,1.2663451305343465,1.2681834815042765,1.2735412256163194,53.62117485466172,1.2640573933309889,1.276245201416545,1.251869585245433,0.0192836308697019,0.006412358925456,0.0050532524770193,1.2764792903350308,1.2525405052236729,0.0024193923973625,0.0556583869642227,0.8039794378949857,0,0,0
2018-02-27,1.2689567668778876,1.2718954111719667,1.268798494287788,1.271737138581867,2048.0,0.0021910688973432,0.002188672006417,1.2668586551103007,1.2683228406053584,1.2735232745015488,56.43772909776926,1.2648435965276843,1.2768741084202235,1.252813084635145,0.0190229241394999,0.0060518135740316,0.0047586984687575,1.2764792903350308,1.2525405052236729,0.0061906365093886,0.0558895552868349,1.1460097651302434,0,0,0
2018-02-28,1.271737138581867,1.273368429794644,1.2630909513316824,1.2647222425444593,1419.0,-0.0055159952670958,-0.0055312645450523,1.2666551872468872,1.2681816406814015,1.2734357020442644,48.44412626312516,1.2654016592509956,1.2762009922828972,1.254602326219094,0.017068624737372,0.0060312946714619,0.0047688689805342,1.2764792903350308,1.2525405052236729,0.0010319096893938,0.0593935690603612,-0.1258256791468964,0,0,0
2018-03-01,1.2647222425444593,1.2650654816447424,1.2569391437626434,1.2572823828629265,3558.0,-0.0058826036510315,-0.0058999743205654,1.2657625392103196,1.2677542188061677,1.2732749725001715,41.69850826744501,1.265454143711639,1.2760745728603546,1.2548337145629227,0.0167851663396758,0.0061767023061165,0.004912740678074,1.2764792903350308,1.2540552019645483,-0.0138377919452088,0.0630823432659049,-1.538875827762599,0,0,0
2018-03-02,1.2572823828629265,1.2583301138185472,1.2516661523519073,1.252713883307528,3432.0,-0.0036336304538012,-0.0036402481245823,1.2645198100767203,1.2671644017277894,1.273070384548006,38.18258440214811,1.2652029560896474,1.276785856674122,1.2536200555051729,0.0183099486587886,0.0059458056977726,0.0047463397484459,1.2764792903350308,1.2516661523519073,-0.0123521104305056,0.0642362542916088,-2.156467232199065,0,0,0
2018-03-05,1.252713883307528,1.2539679342682952,1.2457682044682514,1.247022255429019,4054.0,-0.0045434380143387,-0.0045537907988921,1.2628533763007488,1.2663745136376416,1.2728111991836382,34.30208952940873,1.264758017928492,1.2783513688405252,1.2511646670164585,0.0214955757849988,0.006160134795364,0.0049398755864583,1.2764792903350308,1.2457682044682514,-0.0172571178560901,0.0659563256519902,-2.6094761496626573,0,0,0
2018-03-06,1.247022255429019,1.2490713631331,1.2395200964765123,1.2415692041805937,3794.0,-0.0043728580020804,-0.0043824469097985,1.2608263122893055,1.265401756404032,1.272500333561717,31.046550460854974,1.2639175430370946,1.2808421349136991,1.24699295116049,0.0267811645939118,0.0066153730120187,0.0053282354215484,1.2764792903350308,1.2395200964765123,-0.0163531761899312,0.0668444815832009,-2.640930903319907,0,0,0
2018-03-07,1.2415692041805937,1.2424335996585625,1.2368283864604035,1.2376927819383725,6054.0,-0.0031221958704905,-0.0031270800929998,1.25862311892255,1.2643151299543982,1.2721539897644702,28.943590873098017,1.26266549545826,1.28326484560288,1.2420661453136403,0.0326283567876282,0.0061590284609179,0.0049762174836894,1.2764792903350308,1.2368283864604035,-0.0212661878420802,0.0655283965020223,-2.424611780911952,0,0,0
2018-03-08,1.2376927819383725,1.2440527542316449,1.2369667400401847,1.243326712333457,5423.0,0.0045519619062988,0.0045416330601822,1.2571663182950177,1.263492054753577,1.2718671511830673,35.754787635577074,1.26129397181127,1.283233958721543,1.2393539849009971,0.0347896484096665,0.0059756729600729,0.0048061968755242,1.2764792903350308,1.2368283864604035,-0.0202024394955563,0.0631164611813366,-1.637855077242577,0,0,0
2018-03-09,1.243326712333457,1.2489365643120285,1.2432979293464643,1.2489077813250358,7940.0,0.0044888193394512,0.0044787746379363,1.256379790964543,1.2629201224622617,1.2716386997416935,41.71507263919905,1.2601987373019383,1.2823242142926463,1.23807326031123,0.0351142662435584,0.0061810733330782,0.0049491831386624,1.2764792903350308,1.2368283864604035,-0.0157040768755081,0.06607201529104,-1.0206293840936702,0,0,0
2018-03-12,1.2489077813250358,1.25357623823653,1.246497057651914,1.251165514563408,9619.0,0.0018077661714757,0.0018061341288153,1.255883193212054,1.2624591574466204,1.2714349864563377,43.97927331108245,1.2594623094109438,1.281769330858756,1.2371552879631318,0.0354230869492952,0.0060369931105037,0.0048250955131306,1.2764792903350308,1.2368283864604035,-0.0140203770363689,0.0657149151636023,-0.7438729430503725,0,0,0
2018-03-13,1.251165514563408,1.253090680288398,1.2417595558136552,1.2436847215386453,3365.0,-0.0059790594750951,-0.0059970056210039,1.2547214340050628,1.2617229050580725,1.2711588644173557,38.62514825829484,1.258450909768501,1.2817217762069226,1.2351800433300797,0.0369833519254277,0.0064911380468299,0.0052192793996852,1.2764792903350308,1.2368283864604035,-0.0220583453861411,0.0684079295793762,-1.2690707730139277,0,0,0
2018-03-14,1.2436847215386453,1.245297170712797,1.2414654103945644,1.2430778595687162,9717.0,-0.0004879548324581,-0.0004880739211588,1.253612522153982,1.2609917268035882,1.270879451433787,38.218664742552825,1.2574338773097606,1.2815530958979644,1.2333146587215569,0.0383626034313725,0.0063711989929318,0.0051253418632541,1.2764792903350308,1.2368283864604035,-0.0171139418977857,0.0684011537508016,-1.1904214631618055,0,0,0
2018-03-15,1.2430778595687162,1.2456957065923575,1.2417801237093375,1.244397970732979,8738.0,0.0010619698147635,0.0010614063237248,1.2527349458281722,1.2603409912714074,1.2706159541133812,39.70514217104268,1.2559075496883965,1.2792163146901472,1.2325987846866455,0.0371186000235986,0.0065323904505015,0.0052494383662919,1.2764792903350308,1.2368283864604035,-0.0102478268251946,0.0581334167103333,-0.9875751850904896,0,0,0
2018-03-16,1.244397970732979,1.2505903058315624,1.2432441690222076,1.2494365041207909,8825.0,0.0040489726810177,0.0040407976506852,1.2524208085227075,1.2599133643243243,1.2704052133174353,45.13143186508561,1.2549603215791107,1.2776667268435329,1.2322539163146888,0.036186650484456,0.00698209561269,0.0055881956303199,1.273368429794644,1.2368283864604035,-0.0026162232497047,0.0590342629780111,-0.4865426644150486,-1,0,0
2018-03-19,1.2494365041207909,1.2511352977675572,1.248308086522662,1.2500068801694282,8454.0,0.0004565066305939,0.0004564024631429,1.2521909105843,1.2595248747496226,1.2702022448284005,45.72688728614703,1.2540146575784186,1.275831034189404,1.232198280967433,0.0347944523281958,0.0069628309241697,0.0055702340800124,1.273368429794644,1.2368283864604035,0.002393401342611,0.0590426476961696,-0.3674099948359251,-1,0,0
2018-03-20,1.2500068801694282,1.2518575481640437,1.2459065373229816,1.247757205317597,1781.0,-0.0017997299755072,-0.0018013514352514,1.2517686529398522,1.259063397516994,1.2699789111019248,43.71191704382395,1.2532920002211392,1.274922020738858,1.2316619797034205,0.034517128512593,0.0066537975226054,0.0053326059703352,1.273368429794644,1.2368283864604035,0.0049840162885543,0.0567354809476829,-0.5117697321653719,-1,0,0
2018-03-21,1.247757205317597,1.2481955098151474,1.2419639721068874,1.2424022766044378,2813.0,-0.0042916431901478,-0.0043008787239993,1.2508766170983845,1.2584100202263055,1.2697045167288157,39.27545430404903,1.2521828291036237,1.2736488744045384,1.2307167838027089,0.0342858004470182,0.0065184546530455,0.00524665382203,1.273368429794644,1.2368283864604035,0.0038050594903604,0.0574253759631947,-0.9112579762206195,-1,0,0
2018-03-22,1.2424022766044378,1.2441532996372109,1.2357300742001704,1.2374810972329435,4402.0,-0.0039610192802802,-0.0039688848945868,1.2496008533016758,1.2575892781481344,1.2693838856890558,35.690453662096786,1.2506087410808704,1.2715033348300302,1.2297141473317106,0.0334150770945373,0.006644116365217,0.0053690649336572,1.273368429794644,1.2357300742001704,-0.0047015921418936,0.056012574395028,-1.2565588980120468,-1,0,0
2018-03-23,1.2374810972329435,1.23949608152651,1.232952020982844,1.2349670052764106,7277.0,-0.002031620492753,-0.0020336870330912,1.248207153489746,1.2567021301923804,1.269041429167537,33.98383289096681,1.2489154092253252,1.2690671684203787,1.2287636500302717,0.0322708152148642,0.0065258542754757,0.0052842337063208,1.273368429794644,1.232952020982844,-0.0111623742417832,0.0559069580762976,-1.384336108218128,-1,0,0
2018-03-26,1.2349670052764106,1.2439250509782966,1.2335162758724838,1.24247432157437,9351.0,0.0060789610296341,0.0060605586864611,1.2476611694978057,1.2561441769132426,1.2687770798382516,42.78223992954105,1.247591286960149,1.2655603202160473,1.2296222537042514,0.0288059614454038,0.0065871048789918,0.0053016024271996,1.273368429794644,1.232952020982844,-0.0069464774147574,0.0616880791224691,-0.5695315171282141,-1,0,0
2018-03-27,1.24247432157437,1.247234704891438,1.2424114287932664,1.2471718121103346,3282.0,0.0037807546235744,0.0037736255340547,1.247614564032332,1.2557923194699914,1.2685621020499145,47.49743982355177,1.2463630206365726,1.2602852882006617,1.2324407530724837,0.022340630030853,0.0065312522289928,0.0052368504207461,1.273368429794644,1.232952020982844,0.0028038380718991,0.0630380526455144,0.1161867447294567,-1,0,0
2018-03-28,1.2471718121103346,1.2495123715704022,1.2401190743015242,1.242459633761592,7532.0,-0.0037782912530465,-0.0037854470255245,1.2471236182922614,1.2552694690500543,1.268302375997294,43.6146643299144,1.2452498901974292,1.256243519928378,1.2342562604664804,0.0176569053609083,0.006696058163094,0.0053893567091765,1.2650654816447424,1.232952020982844,-0.0004973347424422,0.0616617525689797,-0.5076133186443925,-1,0,0
2018-03-29,1.242459633761592,1.2458179043644997,1.241208267562608,1.2445665381655158,8098.0,0.0016957528008738,0.0016943166354514,1.246880086851619,1.2548497462702686,1.2680661985064303,45.75006368014822,1.2446140979625588,1.2540361991314686,1.235191996793649,0.0151405984944791,0.0066225582942603,0.0053211765632249,1.2583301138185472,1.232952020982844,0.000135461031359,0.0593316056330498,-0.0100953696400558,-1,0,0
2018-03-30,1.2445665381655158,1.2453246607958233,1.2397894772492053,1.2405475998795128,2328.0,-0.0032291871609587,-0.0032344122373509,1.2462769928542754,1.2542888777843566,1.26779238160467,42.44774663485429,1.244005783791158,1.2527743270414586,1.2352372405408574,0.0140972708721307,0.0065122727915461,0.005249514643516,1.2539679342682952,1.232952020982844,-0.0071143305097629,0.0590651989971106,-0.7887704520421169,-1,0,0
2018-04-02,1.2405475998795128,1.2436009857367332,1.2386208548924706,1.241674240749691,7193.0,0.0009081802828747,0.0009077681366781,1.2458386355109816,1.2537941861359383,1.267532499606113,43.67514625286723,1.2437383830571915,1.2524455711916316,1.2350311949227517,0.0140016393367827,0.006058630389369,0.0048794041065964,1.25357623823653,1.232952020982844,-0.0066660748448102,0.0572340535561055,-0.4741237413571154,-1,0,0
2018-04-03,1.241674240749691,1.2430052606682924,1.23511454583778,1.236445565756381,6614.0,-0.0042109877306891,-0.0042198789087296,1.244944057439115,1.253113848081838,1.26722317688124,39.46824519293949,1.243482201135981,1.2527420648202086,1.2342223374517534,0.0148934398510381,0.0063485557116747,0.0051345209910563,1.25357623823653,1.232952020982844,-0.0090655774320584,0.0570805296058837,-1.5198140317303546,-1,0,0
2018-04-04,1.236445565756381,1.2374541161945487,1.2334454886975488,1.2344540391357162,8984.0,-0.0016106868557912,-0.0016119854064245,1.2439450080768868,1.2523820908682646,1.266897115809145,37.968124416513184,1.2433202639958485,1.2531048379999692,1.2335356899917274,0.0157394265781122,0.0063552017555304,0.0051481882306285,1.25357623823653,1.232952020982844,-0.0063974749711861,0.05630126958455,-1.8122863307892636,-1,0,0
2018-04-05,1.2344540391357162,1.234966012709291,1.2338432960363657,1.2343552696099405,3710.0,-8.001069512875159e-05,-8.001389615516445e-05,1.2430316996514632,1.2516751567012716,1.2665733163444766,37.89120457932048,1.2428716918596725,1.2534457585835148,1.2322976251358295,0.0170155403700938,0.0059106717457854,0.0047884688398124,1.25357623823653,1.232952020982844,-0.0025259598954622,0.0535304623236584,-1.610813033840405,-1,0,0
2018-04-06,1.2343552696099405,1.2351094077661695,1.2325042207021892,1.2332583588584185,9554.0,-0.0008886507624896,-0.000889045846657,1.242100905290221,1.250952929334885,1.2662418242301874,36.99482249409547,1.2420892207363416,1.2530900655633586,1.2310883759093247,0.0177134534997338,0.0058948128757201,0.0047798685761,1.25357623823653,1.2325042207021892,-0.0013835563304054,0.0503854247747244,-1.6054879451140764,-1,0,0
2018-04-09,1.2332583588584185,1.2426158054588197,1.2319251657463075,1.241282612346709,2912.0,0.0065065470107317,0.0064854708065402,1.242022972628934,1.2505737012177018,1.2659934738631875,46.89241057281086,1.2415950756255063,1.2517333429690265,1.2314568082819866,0.0163310366520459,0.0062333577951094,0.0050217071705571,1.253090680288398,1.2319251657463075,-0.0009591419371558,0.0558584467982328,-0.0616403707281547,-1,0,0
2018-04-10,1.241282612346709,1.248223575639777,1.2394317722754016,1.24637273556847,5947.0,0.004100696466003,0.0040923115251652,1.2424372357660327,1.2504089574667516,1.2657982426363743,52.03932301301201,1.2417294763269977,1.252053942424863,1.2314050102291327,0.0166291713206397,0.0064162339134033,0.005147925440199,1.2518575481640437,1.2319251657463075,-0.0006407108740795,0.0539082411071543,0.8994671874475815,-1,0,0
2018-04-11,1.24637273556847,1.2472692437465804,1.24453826097073,1.2454347691488403,6119.0,-0.0007525569140451,-0.000752840227148,1.2427227151358238,1.250213891258206,1.265595621009633,51.0573664461145,1.2418473218060038,1.252289721785933,1.2314049218260743,0.0168175262716562,0.0060096451518897,0.0048253391512402,1.2518575481640437,1.2319251657463075,0.0023945529548041,0.0539555529641197,0.6870924978418751,0,0,0
2018-04-12,1.2454347691488403,1.251570694639272,1.2448738607763323,1.2510097862667635,4690.0,0.0044763621957761,0.0044663730853463,1.2435119600054372,1.2502451028271693,1.2654504883256243,56.33173177774809,1.242177912582693,1.253353231225811,1.231002593939575,0.0179931047395339,0.0060205575318378,0.0048125583012458,1.2518575481640437,1.2319251657463075,0.0051771021505568,0.0560821035115481,1.580603464852354,0,0,0
